codice_univoco,data_ora_inizio_proiezione,data_ora_fine_proiezione,titolo_film,genere,regista,anno,durata_minuti,eta_minima,prezzo_biglietto,posti_prenotati
7b7f2ea5-8589-472f-b2df-faea7bec76b3,2027-10-28 10:00:00,2027-10-28 11:31:00,The Ladykillers,COMMEDIA,Alexander Mackendrick,1955,91,12,8.0,0
893aa402-d52d-4a84-bd77-12f3ef3de372,2027-10-27 10:30:00,2027-10-27 12:37:00,Donnie Brasco,BIOGRAFICO,Mike Newell,1997,127,12,6.5,0
686ed6b5-38a9-4cb7-80ff-6cce744fd094,2027-10-26 10:00:00,2027-10-26 11:19:00,Zelig,COMMEDIA,Woody Allen,1983,79,6,8.5,0
0a480d1c-5444-45a1-9ea4-916b02766ed8,2027-10-25 10:30:00,2027-10-25 12:32:00,No Country for Old Men,CRIMINE,Ethan Coen,2007,122,16,6.5,0
3e983b6d-3a6c-4acb-b09d-1ebfdcbd6651,2027-10-24 19:30:00,2027-10-24 21:03:00,Annie Hall,COMMEDIA,Woody Allen,1977,93,12,9.5,0
8a1f7cd0-4e44-4b26-ba6b-b11bdc525aae,2027-10-24 16:00:00,2027-10-24 18:50:00,The Best Years of Our Lives,DRAMMATICO,William Wyler,1946,170,12,8.0,0
8db8e20e-d2be-400f-8b80-304bfa5209af,2027-10-24 13:00:00,2027-10-24 14:50:00,Butch Cassidy and the Sundance Kid,BIOGRAFICO,George Roy Hill,1969,110,6,7.0,0
d063bc49-e059-44e3-94c7-26fe68df025c,2027-10-24 10:30:00,2027-10-24 12:20:00,Butch Cassidy and the Sundance Kid,BIOGRAFICO,George Roy Hill,1969,110,6,8.5,0
f82a7e99-216b-4785-b9eb-b6f356b56296,2027-10-23 19:00:00,2027-10-23 20:55:00,Adaptation.,COMMEDIA,Spike Jonze,2002,115,16,8.5,0
978129ef-f915-4ee7-9aee-85e5b6a73d61,2027-10-23 16:00:00,2027-10-23 18:04:00,Blow,BIOGRAFICO,Ted Demme,2001,124,16,7.0,0
62b3986f-3620-44fa-9bdb-291b9e0c3e34,2027-10-23 13:00:00,2027-10-23 15:02:00,No Country for Old Men,CRIMINE,Ethan Coen,2007,122,16,6.5,0
1bd413d9-b121-4f03-b6d2-2babd8394074,2027-10-23 10:00:00,2027-10-23 12:00:00,Platoon,DRAMMATICO,Oliver Stone,1986,120,12,7.5,0
2ddff91f-1a3b-4ce7-a4e3-6002617bfe04,2027-10-22 10:00:00,2027-10-22 11:19:00,Zelig,COMMEDIA,Woody Allen,1983,79,6,7.5,0
e88e6d22-6e10-443f-8e39-87e47678ee5a,2027-10-21 10:00:00,2027-10-21 11:55:00,Adaptation.,COMMEDIA,Spike Jonze,2002,115,16,7.5,0
528dd0d4-75e6-42d3-bff6-d1dac957b552,2027-10-20 13:30:00,2027-10-20 15:40:00,Chinatown,DRAMMATICO,Roman Polanski,1974,130,12,8.0,0
79ce67e7-40f3-4e71-8a79-801029b91d6b,2027-10-20 10:00:00,2027-10-20 12:17:00,Aliens,AZIONE,James Cameron,1986,137,0,6.5,0
e0d15c5a-07c0-4037-8433-e53646a5f537,2027-10-19 13:30:00,2027-10-19 15:02:00,"Monsters, Inc.",ANIMAZIONE,Pete Docter,2001,92,0,7.0,0
07cefa93-6c3f-432e-b6c1-7d8472a1c528,2027-10-19 10:30:00,2027-10-19 12:47:00,Aliens,AZIONE,James Cameron,1986,137,0,8.5,0
11afe3e6-7665-444e-a992-8f02e72fc969,2027-10-18 10:30:00,2027-10-18 13:20:00,The Best Years of Our Lives,DRAMMATICO,William Wyler,1946,170,12,8.5,0
365eacdd-d648-42ce-ad51-101834f5fd4c,2027-10-17 16:00:00,2027-10-17 18:18:00,Close Encounters of the Third Kind,DRAMMATICO,Steven Spielberg,1977,138,0,8.0,0
813cd2cb-1c6d-4e31-a365-cb8df52b48f6,2027-10-17 13:00:00,2027-10-17 14:48:00,Back to the Future Part II,AVVENTURA,Robert Zemeckis,1989,108,0,6.5,0
fc64dbc4-72c2-4edf-9cad-72cd5e456d7c,2027-10-17 10:30:00,2027-10-17 12:04:00,Sunrise: A Song of Two Humans,DRAMMATICO,F.W. Murnau,1927,94,12,7.5,0
1807902d-1943-4a15-8b5b-5830a27cf83a,2027-10-16 16:30:00,2027-10-16 18:30:00,Platoon,DRAMMATICO,Oliver Stone,1986,120,12,7.0,0
d0511811-72ab-4fbd-b8ab-fff81fd0973b,2027-10-16 13:30:00,2027-10-16 15:52:00,Idi i smotri,DRAMMATICO,Elem Klimov,1985,142,12,6.5,0
84732e39-6ab4-4358-afd7-d086609b9f93,2027-10-16 10:30:00,2027-10-16 12:25:00,Adaptation.,COMMEDIA,Spike Jonze,2002,115,16,6.5,0
0d2bbf29-e7a0-4f77-b0a9-d68a24b2192c,2027-10-15 13:00:00,2027-10-15 15:10:00,Chinatown,DRAMMATICO,Roman Polanski,1974,130,12,8.0,0
675ccd17-5ba4-4d73-baae-bad50c3de76a,2027-10-15 10:00:00,2027-10-15 12:18:00,Close Encounters of the Third Kind,DRAMMATICO,Steven Spielberg,1977,138,0,6.5,0
071589ca-7590-4b1b-890b-6fecbd421e14,2027-10-14 10:30:00,2027-10-14 11:15:00,Sherlock Jr.,AZIONE,Buster Keaton,1924,45,12,6.5,0
fbbb875d-2a75-4ba0-b6c6-fba5407cd5ce,2027-10-13 13:00:00,2027-10-13 14:34:00,Sunrise: A Song of Two Humans,DRAMMATICO,F.W. Murnau,1927,94,12,7.5,0
3fbeb577-ecc1-43d7-aa32-025ab54f571d,2027-10-13 10:00:00,2027-10-13 12:18:00,Close Encounters of the Third Kind,DRAMMATICO,Steven Spielberg,1977,138,0,6.5,0
a5e82407-fec8-4f3d-990f-0260898c6b54,2027-10-12 13:30:00,2027-10-12 15:04:00,Sunrise: A Song of Two Humans,DRAMMATICO,F.W. Murnau,1927,94,12,8.0,0
819b4eac-fe9c-46d4-98ac-a307cb7a79fe,2027-10-12 10:30:00,2027-10-12 13:00:00,The Pianist,BIOGRAFICO,Roman Polanski,2002,150,16,7.0,0
7d7e5108-180a-402c-88c6-298246520069,2027-10-11 13:00:00,2027-10-11 14:39:00,The Shop Around the Corner,COMMEDIA,Ernst Lubitsch,1940,99,12,7.5,0
2637b2e1-db3b-4ca0-9212-b913639f3508,2027-10-11 10:00:00,2027-10-11 12:17:00,The Lives of Others,DRAMMATICO,Florian Henckel von Donnersmarck,2006,137,12,7.5,0
ac650afc-2872-4b04-b0aa-1b75fd57c74f,2027-10-10 17:30:00,2027-10-10 20:30:00,Bound by Honor,CRIMINE,Taylor Hackford,1993,180,16,7.5,0
cb4ab28a-2e23-4a22-8917-7c6cd2d8d87a,2027-10-10 15:00:00,2027-10-10 16:53:00,Falling Down,AZIONE,Joel Schumacher,1993,113,16,7.0,0
c8d8b2c1-89a8-4040-a6c4-d6ecaad391d8,2027-10-10 13:30:00,2027-10-10 14:15:00,Sherlock Jr.,AZIONE,Buster Keaton,1924,45,12,8.5,0
1f786a6b-ed91-4d63-b060-00dba3e058f0,2027-10-10 10:30:00,2027-10-10 12:29:00,Hauru no ugoku shiro,ANIMAZIONE,Hayao Miyazaki,2004,119,0,8.0,0
876875f3-9593-4429-8092-c443cc58fe7c,2027-10-09 16:00:00,2027-10-09 18:00:00,Platoon,DRAMMATICO,Oliver Stone,1986,120,12,6.5,0
769c922d-a7ed-4009-84e3-eb753d6f2151,2027-10-09 13:30:00,2027-10-09 15:03:00,A Christmas Story,COMMEDIA,Bob Clark,1983,93,0,7.5,0
0473b1cf-ee2c-4f40-8dad-5362edc351c3,2027-10-09 10:00:00,2027-10-09 12:40:00,Amadeus,BIOGRAFICO,Milos Forman,1984,160,16,8.0,0
c2552ae3-7dcb-4f5c-bf02-b87f88f292b1,2027-10-08 10:00:00,2027-10-08 11:48:00,Back to the Future Part II,AVVENTURA,Robert Zemeckis,1989,108,0,6.5,0
c2d30ea2-ed62-4694-aab6-9efc954338cb,2027-10-07 10:30:00,2027-10-07 12:48:00,Close Encounters of the Third Kind,DRAMMATICO,Steven Spielberg,1977,138,0,6.5,0
980b8390-5a3e-41cf-a695-b778d31ce701,2027-10-06 14:00:00,2027-10-06 16:19:00,As Good as It Gets,COMMEDIA,James L. Brooks,1997,139,12,7.0,0
93edb72f-3400-4c3a-b3af-4095a5df9950,2027-10-06 10:30:00,2027-10-06 12:48:00,Close Encounters of the Third Kind,DRAMMATICO,Steven Spielberg,1977,138,0,7.0,0
2220d8ce-7dff-440e-921a-b2c8852f6ec1,2027-10-05 16:30:00,2027-10-05 18:54:00,Black Hawk Down,DRAMMATICO,Ridley Scott,2001,144,12,7.5,0
e11c8571-cbaf-4540-a625-4587bb618951,2027-10-05 14:00:00,2027-10-05 15:48:00,Back to the Future Part II,AVVENTURA,Robert Zemeckis,1989,108,0,8.5,0
45ef38ab-a360-42af-a5ef-f95aadd4fb13,2027-10-05 10:30:00,2027-10-05 12:54:00,Black Hawk Down,DRAMMATICO,Ridley Scott,2001,144,12,8.0,0
932dd62c-31cc-4c33-81ff-fd3ce3ec5d8b,2027-10-04 10:30:00,2027-10-04 12:48:00,Close Encounters of the Third Kind,DRAMMATICO,Steven Spielberg,1977,138,0,6.5,0
09f594c4-6f9f-496b-b209-4fda62a9daf7,2027-10-03 17:00:00,2027-10-03 18:53:00,"4 luni, 3 saptamâni si 2 zile",DRAMMATICO,Cristian Mungiu,2007,113,12,7.0,0
b7a86fb9-20c7-4e71-a541-f99663a06d4f,2027-10-03 14:00:00,2027-10-03 15:53:00,Falling Down,AZIONE,Joel Schumacher,1993,113,16,7.0,0
8e49e59a-025c-4e81-9615-a39600d73095,2027-10-03 10:30:00,2027-10-03 12:49:00,As Good as It Gets,COMMEDIA,James L. Brooks,1997,139,12,8.0,0
24e0df36-35e6-4b3c-bb0b-949a11a6e4c2,2027-10-02 19:30:00,2027-10-02 20:55:00,Persona,DRAMMATICO,Ingmar Bergman,1966,85,12,9.0,0
9160eee8-4aa9-4d80-889b-f16c13eb58dc,2027-10-02 16:30:00,2027-10-02 18:47:00,The Lives of Others,DRAMMATICO,Florian Henckel von Donnersmarck,2006,137,12,8.5,0
0b6d3742-e7b2-490c-98e7-a0edd8ebbb3a,2027-10-02 13:30:00,2027-10-02 15:23:00,Falling Down,AZIONE,Joel Schumacher,1993,113,16,8.5,0
4cb7a89c-1fee-4456-b0ba-e919d0c1bc99,2027-10-02 10:30:00,2027-10-02 12:49:00,As Good as It Gets,COMMEDIA,James L. Brooks,1997,139,12,8.0,0
d19313b3-7b62-4ec2-9fd0-26a2cdb992b0,2027-10-01 10:30:00,2027-10-01 12:18:00,Back to the Future Part II,AVVENTURA,Robert Zemeckis,1989,108,0,8.0,0
88a06e6c-089b-40fe-9d72-8aeb9cd1e0c4,2027-09-30 13:30:00,2027-09-30 15:23:00,Falling Down,AZIONE,Joel Schumacher,1993,113,16,8.0,0
4f3b2ed0-73fe-40b0-a588-9e32aaf340ad,2027-09-30 10:30:00,2027-09-30 12:47:00,The Lives of Others,DRAMMATICO,Florian Henckel von Donnersmarck,2006,137,12,7.0,0
82335297-1f2d-4277-b89a-38c79ee28d5d,2027-09-29 10:00:00,2027-09-29 12:17:00,The Lives of Others,DRAMMATICO,Florian Henckel von Donnersmarck,2006,137,12,8.0,0
bc53d102-20d1-4c9c-90dc-ab1433609e9f,2027-09-28 13:00:00,2027-09-28 14:49:00,The King of Comedy,COMMEDIA,Martin Scorsese,1982,109,0,7.0,0
c718eb32-3541-42ef-a6e3-32509397f101,2027-09-28 10:00:00,2027-09-28 11:50:00,Le notti di Cabiria,DRAMMATICO,Federico Fellini,1957,110,12,7.0,0
a3da3310-d981-4d4c-9146-13c695b29d8f,2027-09-27 10:00:00,2027-09-27 12:07:00,Donnie Brasco,BIOGRAFICO,Mike Newell,1997,127,12,7.0,0
0fbad2fd-889a-43b1-83bf-99d3a74b1339,2027-09-26 19:00:00,2027-09-26 20:49:00,The King of Comedy,COMMEDIA,Martin Scorsese,1982,109,0,9.5,0
f5665591-6c38-4cd7-9d34-c6a50f5bad25,2027-09-26 15:30:00,2027-09-26 18:05:00,Boogie Nights,DRAMMATICO,Paul Thomas Anderson,1997,155,16,7.0,0
a1868f74-0eb8-4c05-955f-05292a2f52ab,2027-09-26 12:30:00,2027-09-26 14:57:00,Sleepers,CRIMINE,Barry Levinson,1996,147,12,6.5,0
ac43f507-975a-423a-a9d3-f7acb6ff51b2,2027-09-26 10:00:00,2027-09-26 11:50:00,Le notti di Cabiria,DRAMMATICO,Federico Fellini,1957,110,12,7.0,0
474b38ab-0b89-4274-a443-99fc52e8753c,2027-09-25 15:30:00,2027-09-25 17:41:00,Enemy at the Gates,DRAMMATICO,Jean-Jacques Annaud,2001,131,12,7.5,0
dda7cecc-9998-4848-85b5-0a092114e7ec,2027-09-25 12:30:00,2027-09-25 14:44:00,Happiness,COMMEDIA,Todd Solondz,1998,134,12,8.5,0
11c3f4d0-a85b-4398-926f-5973ee815326,2027-09-25 10:00:00,2027-09-25 11:32:00,Trois couleurs: Blanc,COMMEDIA,Krzysztof Kieslowski,1994,92,0,7.0,0
94f06dab-cc18-4d95-ad3c-7dc932a5804e,2027-09-24 10:30:00,2027-09-24 12:04:00,Jûbê ninpûchô,ANIMAZIONE,Yoshiaki Kawajiri,1993,94,12,7.0,0
7c95b964-aaf8-4a4d-ae51-f03d6bbb551b,2027-09-23 14:30:00,2027-09-23 15:45:00,Bronenosets Potemkin,DRAMMATICO,Sergei M. Eisenstein,1925,75,12,7.5,0
0ce924da-37a3-4fc1-8742-4d03f0e9c068,2027-09-23 12:00:00,2027-09-23 13:32:00,Trois couleurs: Blanc,COMMEDIA,Krzysztof Kieslowski,1994,92,0,7.0,0
91db1411-3821-4c64-aa3c-a08766d7de94,2027-09-23 10:00:00,2027-09-23 11:15:00,Bronenosets Potemkin,DRAMMATICO,Sergei M. Eisenstein,1925,75,12,7.5,0
e31ce071-46b3-44bd-8d76-a96ac0107bb8,2027-09-22 15:30:00,2027-09-22 17:08:00,Toki o kakeru shôjo,ANIMAZIONE,Mamoru Hosoda,2006,98,0,8.0,0
93c616bc-5525-49ff-86c6-f1ceafea7c4d,2027-09-22 13:00:00,2027-09-22 14:45:00,It Happened One Night,COMMEDIA,Frank Capra,1934,105,12,6.5,0
deb101a5-767c-47ba-8eb7-833ffa3a7266,2027-09-22 10:30:00,2027-09-22 12:09:00,The Shop Around the Corner,COMMEDIA,Ernst Lubitsch,1940,99,12,6.5,0
eda116d4-ba74-421f-898e-83c1f58d4562,2027-09-21 10:00:00,2027-09-21 12:17:00,The Lives of Others,DRAMMATICO,Florian Henckel von Donnersmarck,2006,137,12,6.5,0
52d7d488-3289-495d-8967-4b345295f42c,2027-09-20 15:00:00,2027-09-20 16:15:00,Bronenosets Potemkin,DRAMMATICO,Sergei M. Eisenstein,1925,75,12,8.5,0
2674b65b-3f7c-4c13-ac0e-5cfa81772011,2027-09-20 12:30:00,2027-09-20 14:04:00,Sunrise: A Song of Two Humans,DRAMMATICO,F.W. Murnau,1927,94,12,8.5,0
c1603984-eb16-4498-8cc7-e09f36569247,2027-09-20 10:00:00,2027-09-20 11:34:00,Jûbê ninpûchô,ANIMAZIONE,Yoshiaki Kawajiri,1993,94,12,7.5,0
0a0c6287-314b-4f8e-b467-cf7c9aace357,2027-09-19 17:00:00,2027-09-19 18:34:00,Jûbê ninpûchô,ANIMAZIONE,Yoshiaki Kawajiri,1993,94,12,8.5,0
3876f231-c607-461a-9962-b59e0fd5f19c,2027-09-19 14:30:00,2027-09-19 16:02:00,Trois couleurs: Blanc,COMMEDIA,Krzysztof Kieslowski,1994,92,0,8.0,0
67144451-7057-4950-9835-01e8b54615e6,2027-09-19 10:30:00,2027-09-19 13:30:00,Bound by Honor,CRIMINE,Taylor Hackford,1993,180,16,8.5,0
351cccea-c026-48f5-943a-172bc423b264,2027-09-18 18:30:00,2027-09-18 20:52:00,The Shawshank Redemption,DRAMMATICO,Frank Darabont,1994,142,12,10.0,0
03a98c6e-a48e-4a6f-8e24-bf3e1d197d3e,2027-09-18 14:30:00,2027-09-18 17:36:00,Kal Ho Naa Ho,COMMEDIA,Nikkhil Advani,2003,186,0,8.5,0
0d907b36-66bf-4479-8183-104ea1d112ad,2027-09-18 12:30:00,2027-09-18 13:55:00,Persona,DRAMMATICO,Ingmar Bergman,1966,85,12,7.5,0
a06d6a0c-620a-4baf-9122-cef7321fb914,2027-09-18 10:30:00,2027-09-18 11:55:00,Persona,DRAMMATICO,Ingmar Bergman,1966,85,12,8.5,0
d5edec37-970c-4a1d-a2b2-267ae1d62269,2027-09-17 15:00:00,2027-09-17 16:25:00,Persona,DRAMMATICO,Ingmar Bergman,1966,85,12,6.5,0
62dad7ef-8f30-4db3-895d-2fa868009177,2027-09-17 12:30:00,2027-09-17 14:19:00,The King of Comedy,COMMEDIA,Martin Scorsese,1982,109,0,7.5,0
4c9e7c1c-c5c3-4f83-a0e1-3ed7fc506b8e,2027-09-17 10:30:00,2027-09-17 11:45:00,Bronenosets Potemkin,DRAMMATICO,Sergei M. Eisenstein,1925,75,12,8.5,0
fda82edb-6f63-4dbb-b539-44ffde89872f,2027-09-16 10:00:00,2027-09-16 11:49:00,The King of Comedy,COMMEDIA,Martin Scorsese,1982,109,0,7.0,0
67c8aff0-ea80-4377-8160-22f217c7d088,2027-09-15 16:30:00,2027-09-15 18:52:00,The Shawshank Redemption,DRAMMATICO,Frank Darabont,1994,142,12,8.0,0
18a59938-9892-442d-b347-c8f029f18956,2027-09-15 13:30:00,2027-09-15 15:23:00,Falling Down,AZIONE,Joel Schumacher,1993,113,16,7.5,0
c9ec5350-520c-41d6-be3d-45cb3a9af90d,2027-09-15 10:00:00,2027-09-15 12:40:00,Amadeus,BIOGRAFICO,Milos Forman,1984,160,16,8.0,0
2408e723-6d2a-4c57-8ffc-0e0ff6e431e1,2027-09-14 17:00:00,2027-09-14 19:32:00,Harry Potter and the Sorcerer's Stone,AVVENTURA,Chris Columbus,2001,152,0,7.0,0
b18c85f0-db68-4d5d-a969-836ea00c9efc,2027-09-14 14:00:00,2027-09-14 15:53:00,Falling Down,AZIONE,Joel Schumacher,1993,113,16,8.5,0
e594cb1c-c780-4a86-8cd7-1893ac10ead2,2027-09-14 10:00:00,2027-09-14 13:06:00,Kal Ho Naa Ho,COMMEDIA,Nikkhil Advani,2003,186,0,8.5,0
991efb3e-5ef1-4219-b337-d2ac331ef149,2027-09-13 10:00:00,2027-09-13 11:33:00,Jeux d'enfants,COMMEDIA,Yann Samuell,2003,93,16,8.0,0
c629d382-9c82-4cb3-8bff-618dace902e2,2027-09-12 16:00:00,2027-09-12 17:53:00,Memento,MISTERO,Christopher Nolan,2000,113,12,7.5,0
05db41cc-f476-4aae-b3f0-68346d39cf7a,2027-09-12 13:30:00,2027-09-12 15:11:00,The Others,HORROR,Alejandro Amenábar,2001,101,12,7.5,0
ac6857ab-e1e4-4cbb-8fc3-eb7633d77508,2027-09-12 10:30:00,2027-09-12 12:52:00,The Shawshank Redemption,DRAMMATICO,Frank Darabont,1994,142,12,8.5,0
991ef819-b93b-43a3-aeac-3946098f20da,2027-09-11 16:30:00,2027-09-11 19:00:00,The Pianist,BIOGRAFICO,Roman Polanski,2002,150,16,7.5,0
b07a0dd2-996a-4d04-bd40-1eca5fbb6717,2027-09-11 12:30:00,2027-09-11 15:35:00,Barry Lyndon,AVVENTURA,Stanley Kubrick,1975,185,6,8.0,0
32efea05-88a5-4294-9baf-e43fca7a71b5,2027-09-11 10:00:00,2027-09-11 11:38:00,Toki o kakeru shôjo,ANIMAZIONE,Mamoru Hosoda,2006,98,0,8.5,0
10cc9d22-bc4c-4575-8707-a997034ef6d0,2027-09-10 13:00:00,2027-09-10 14:53:00,Falling Down,AZIONE,Joel Schumacher,1993,113,16,8.5,0
b749be26-411f-482f-bc56-16bff3486d16,2027-09-10 10:00:00,2027-09-10 12:03:00,All That Jazz,DRAMMATICO,Bob Fosse,1979,123,12,6.5,0
11950ae5-722a-4885-bf60-be8b13d23b76,2027-09-09 17:30:00,2027-09-09 19:04:00,Jûbê ninpûchô,ANIMAZIONE,Yoshiaki Kawajiri,1993,94,12,7.5,0
ec500c12-fac6-47d5-9d8e-a1e3220ac4da,2027-09-09 13:30:00,2027-09-09 16:54:00,Sholay,AZIONE,Ramesh Sippy,1975,204,0,8.5,0
c6b25a7e-6568-4f17-a213-34d595723d16,2027-09-09 10:30:00,2027-09-09 12:36:00,The Treasure of the Sierra Madre,AVVENTURA,John Huston,1948,126,12,8.0,0
8db677a9-fb5a-4825-9560-0f42895df0ca,2027-09-08 17:00:00,2027-09-08 19:27:00,Sleepers,CRIMINE,Barry Levinson,1996,147,12,8.0,0
113bba02-6d77-4ed5-b6f3-2a3fc1b9e609,2027-09-08 13:00:00,2027-09-08 16:30:00,"Swades: We, the People",DRAMMATICO,Ashutosh Gowariker,2004,210,0,7.0,0
220f9114-b75a-4d6d-844f-5207512d72bc,2027-09-08 10:30:00,2027-09-08 12:08:00,Toki o kakeru shôjo,ANIMAZIONE,Mamoru Hosoda,2006,98,0,7.0,0
ddd08aad-b608-4f6e-adc6-6fdab4503019,2027-09-07 15:30:00,2027-09-07 17:08:00,Toki o kakeru shôjo,ANIMAZIONE,Mamoru Hosoda,2006,98,0,6.5,0
8ab362a0-020e-4ee2-b3ad-4faf279e0406,2027-09-07 12:30:00,2027-09-07 14:41:00,Star Wars: Episode VI - Return of the Jedi,AZIONE,Richard Marquand,1983,131,0,8.0,0
4a3efa96-e809-46ab-b9c6-fde5714653b1,2027-09-07 10:00:00,2027-09-07 11:38:00,Toki o kakeru shôjo,ANIMAZIONE,Mamoru Hosoda,2006,98,0,8.5,0
2e6de605-d4d0-4a53-a53d-40a322040530,2027-09-06 13:00:00,2027-09-06 15:03:00,All That Jazz,DRAMMATICO,Bob Fosse,1979,123,12,6.5,0
690a0324-08fd-454d-9540-412c5cadbacb,2027-09-06 10:00:00,2027-09-06 12:22:00,The Shawshank Redemption,DRAMMATICO,Frank Darabont,1994,142,12,8.5,0
91be8c2e-ab59-4141-9418-9955f77492f6,2027-09-05 21:30:00,2027-09-05 23:35:00,Philadelphia,DRAMMATICO,Jonathan Demme,1993,125,12,10.0,0
66d157b2-06b7-42bf-9d4f-2a4b91f0b75a,2027-09-05 18:00:00,2027-09-05 20:21:00,The Killing Fields,BIOGRAFICO,Roland Joffé,1984,141,12,9.5,0
3f8bfc28-4ed6-4868-a8ff-8b884f1f0607,2027-09-05 14:30:00,2027-09-05 17:20:00,My Fair Lady,DRAMMATICO,George Cukor,1964,170,0,8.0,0
4b2037dd-9112-4ad6-9d0c-98f74acff567,2027-09-05 10:30:00,2027-09-05 13:19:00,Saving Private Ryan,DRAMMATICO,Steven Spielberg,1998,169,16,6.5,0
2111962c-2041-4922-8ed7-35372ff1ca43,2027-09-04 17:00:00,2027-09-04 19:21:00,The Killing Fields,BIOGRAFICO,Roland Joffé,1984,141,12,8.5,0
4ea54c9e-e59e-48f0-90be-e50b27f5b7fc,2027-09-04 13:30:00,2027-09-04 16:08:00,Fitzcarraldo,AVVENTURA,Werner Herzog,1982,158,16,8.5,0
97352220-b0dd-4d57-a5fd-b308da10b7be,2027-09-04 10:30:00,2027-09-04 12:33:00,All That Jazz,DRAMMATICO,Bob Fosse,1979,123,12,8.0,0
9e5f5e97-f429-438c-90ec-994ffa9fa1ee,2027-09-03 16:30:00,2027-09-03 17:57:00,"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni",ANIMAZIONE,Hideaki Anno,1997,87,12,6.5,0
0ebcb2d1-b96b-486b-88fe-e3884e063f96,2027-09-03 13:30:00,2027-09-03 15:33:00,All That Jazz,DRAMMATICO,Bob Fosse,1979,123,12,6.5,0
77677424-f429-4e90-84d7-d4e1914b340f,2027-09-03 10:30:00,2027-09-03 12:20:00,The Illusionist,DRAMMATICO,Neil Burger,2006,110,0,7.0,0
e81e8ca1-b3fe-4548-8797-dacdb382d35a,2027-09-02 10:30:00,2027-09-02 13:54:00,Sholay,AZIONE,Ramesh Sippy,1975,204,0,8.5,0
f9b3bb75-bb57-4789-977c-fbe0f5391348,2027-09-01 10:30:00,2027-09-01 12:39:00,The Game,AZIONE,David Fincher,1997,129,12,7.5,0
1afd529b-8109-4100-8296-4cfa31816bec,2027-08-31 13:00:00,2027-08-31 14:34:00,Kurenai no buta,ANIMAZIONE,Hayao Miyazaki,1992,94,0,7.0,0
1326f4f8-422c-425e-a15b-5729f5fed29f,2027-08-31 10:30:00,2027-08-31 12:03:00,Jeux d'enfants,COMMEDIA,Yann Samuell,2003,93,16,7.0,0
84950363-1cf3-4c41-a3f2-bf2e9eb676e9,2027-08-30 10:30:00,2027-08-30 12:51:00,The Killing Fields,BIOGRAFICO,Roland Joffé,1984,141,12,7.0,0
12a50c11-f3ed-43c7-8506-bc34d3babd7e,2027-08-29 20:30:00,2027-08-29 23:36:00,Kal Ho Naa Ho,COMMEDIA,Nikkhil Advani,2003,186,0,10.0,0
53987c75-9630-477c-a8d5-0418adc8da9b,2027-08-29 17:00:00,2027-08-29 19:38:00,Fitzcarraldo,AVVENTURA,Werner Herzog,1982,158,16,8.5,0
b4bc6db2-97dd-4b58-9c86-a23c68115b04,2027-08-29 14:30:00,2027-08-29 16:20:00,Le notti di Cabiria,DRAMMATICO,Federico Fellini,1957,110,12,8.0,0
7f7e1447-3e63-46f6-947a-d396e23ce2fc,2027-08-29 10:00:00,2027-08-29 13:24:00,Sholay,AZIONE,Ramesh Sippy,1975,204,0,8.0,0
eea8c632-52ee-4556-8bc5-53686b215f33,2027-08-28 16:00:00,2027-08-28 18:50:00,My Fair Lady,DRAMMATICO,George Cukor,1964,170,0,8.5,0
9419b27a-1681-4a42-9025-a6c02df8b1ad,2027-08-28 13:30:00,2027-08-28 15:20:00,The Illusionist,DRAMMATICO,Neil Burger,2006,110,0,8.5,0
05f00532-0e36-4a56-b174-8c23fbb674b3,2027-08-28 10:30:00,2027-08-28 12:20:00,Le notti di Cabiria,DRAMMATICO,Federico Fellini,1957,110,12,7.5,0
006b1a60-7419-42c5-8184-a8041a4b2572,2027-08-27 10:30:00,2027-08-27 12:36:00,The Treasure of the Sierra Madre,AVVENTURA,John Huston,1948,126,12,7.0,0
96df8777-31fa-4a9b-bc35-b9c7f9f6df72,2027-08-26 17:00:00,2027-08-26 19:05:00,Sen to Chihiro no kamikakushi,ANIMAZIONE,Hayao Miyazaki,2001,125,0,7.0,0
aa404a87-1bbd-48c3-a6e7-7147d017c791,2027-08-26 14:00:00,2027-08-26 16:18:00,Close Encounters of the Third Kind,DRAMMATICO,Steven Spielberg,1977,138,0,6.5,0
9c2741c6-aa61-412a-bcbf-a92efbf8ef1f,2027-08-26 10:30:00,2027-08-26 13:19:00,Saving Private Ryan,DRAMMATICO,Steven Spielberg,1998,169,16,7.5,0
b0a23b4b-3b14-417f-a876-e50eda022ef9,2027-08-25 15:30:00,2027-08-25 17:20:00,Le notti di Cabiria,DRAMMATICO,Federico Fellini,1957,110,12,6.5,0
3de221fb-fb5f-4a91-8fe0-7c440c691b71,2027-08-25 13:00:00,2027-08-25 14:33:00,Jeux d'enfants,COMMEDIA,Yann Samuell,2003,93,16,7.5,0
75384ab8-1de0-40b4-8aeb-569d940fe51a,2027-08-25 10:30:00,2027-08-25 12:17:00,The Sixth Sense,DRAMMATICO,M. Night Shyamalan,1999,107,12,8.0,0
ad90362f-d3a4-4437-b889-751994656c99,2027-08-24 13:00:00,2027-08-24 15:06:00,The Treasure of the Sierra Madre,AVVENTURA,John Huston,1948,126,12,6.5,0
